"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SMR","San Marino","2019","2019",0.22289,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SMR","San Marino","2020","2020",0.25688,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ZAF","South Africa","2016","2016",0.68756,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ZAF","South Africa","2017","2017",0.68069,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ZAF","South Africa","2018","2018",0.68056,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ZAF","South Africa","2019","2019",0.67823,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ZAF","South Africa","2020","2020",0.78747,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ZAF","South Africa","2021","2021",0.81714,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","BRN","Brunei Darussalam","2016","2016",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MHL","Marshall Islands","2019","2019",0.21393,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TCD","Chad","2018","2018",0.32517,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TCD","Chad","2020","2020",0.44781,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TCD","Chad","2021","2021",0.4139,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","LCA","Saint Lucia","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","LCA","Saint Lucia","2020","2020",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ALB","Albania","2016","2016",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ALB","Albania","2020","2020",,"a","Category not applicable"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KIR","Kiribati","2016","2016",3.92892,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KIR","Kiribati","2017","2017",3.88322,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KIR","Kiribati","2018","2018",6.12972,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KIR","Kiribati","2020","2020",4.59349,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DEU","Germany","2016","2016",0.15153,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DEU","Germany","2017","2017",0.1533,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DEU","Germany","2018","2018",0.15381,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DEU","Germany","2019","2019",0.1541,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UKR","Ukraine","2016","2016",0.25948,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UKR","Ukraine","2017","2017",0.27792,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UKR","Ukraine","2018","2018",0.28099,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UKR","Ukraine","2019","2019",0.27232,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","UKR","Ukraine","2020","2020",0.27292,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ISR","Israel","2016","2016",0.65817,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ISR","Israel","2017","2017",0.66482,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ISR","Israel","2018","2018",0.68723,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ISR","Israel","2019","2019",0.68367,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CAN","Canada","2016","2016",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CAN","Canada","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CAN","Canada","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CAN","Canada","2019","2019",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","GRD","Grenada","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","TUR","Türkiye","2016","2016",0.64514,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","TUR","Türkiye","2017","2017",0.64797,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","TUR","Türkiye","2018","2018",0.66901,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","TUR","Türkiye","2019","2019",0.68504,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","BMU","Bermuda","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","BFA","Burkina Faso","2016","2016",0.21411,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","BRB","Barbados","2022","2022",2.42611,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MSR","Montserrat","2018","2018",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MSR","Montserrat","2019","2019",,"a","Category not applicable"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","BRN","Brunei Darussalam","2016","2016",0.72228,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FJI","Fiji","2016","2016",1.80324,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FJI","Fiji","2017","2017",1.8273,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FJI","Fiji","2018","2018",1.8138,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FJI","Fiji","2019","2019",1.89938,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FJI","Fiji","2020","2020",1.95673,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","FJI","Fiji","2021","2021",1.95684,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DEU","Germany","2016","2016",1.16697,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DEU","Germany","2017","2017",1.1606,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DEU","Germany","2018","2018",1.17816,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DEU","Germany","2019","2019",1.21481,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GRD","Grenada","2017","2017",0.43101,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","LIE","Liechtenstein","2017","2017",,"a","Category not applicable"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2016","2016",0.24826,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2017","2017",0.12055,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2018","2018",0.12005,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2020","2020",0.24873,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2021","2021",0.17257,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MMR","Myanmar","2017","2017",0.83698,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MMR","Myanmar","2018","2018",0.84854,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MMR","Myanmar","2019","2019",0.77738,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NLD","Netherlands","2016","2016",1.05393,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NLD","Netherlands","2017","2017",0.9838,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NLD","Netherlands","2018","2018",1.05426,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NLD","Netherlands","2019","2019",0.98701,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2016","2016",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2018","2018",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2019","2019",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2020","2020",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2021","2021",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","STP","Sao Tome and Principe","2022","2022",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2018","2018",0.67054,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2019","2019",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2021","2021",0.78905,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SVN","Slovenia","2018","2018",0.59731,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SVN","Slovenia","2019","2019",0.59244,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MDA","Republic of Moldova","2016","2016",0.38172,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MDA","Republic of Moldova","2017","2017",0.40582,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MDA","Republic of Moldova","2018","2018",0.3879,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MDA","Republic of Moldova","2019","2019",0.38745,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MDA","Republic of Moldova","2020","2020",0.40854,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MDA","Republic of Moldova","2021","2021",0.35171,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","KAZ","Kazakhstan","2016","2016",,"n","Magnitude nil or negligible"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","DJI","Djibouti","2016","2016",0.01956,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2020","2020",0.72481,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2021","2021",0.48399,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NZL","New Zealand","2016","2016",1.16477,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NZL","New Zealand","2017","2017",1.12534,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NZL","New Zealand","2018","2018",1.02816,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","NZL","New Zealand","2019","2019",0.8667,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","LSO","Lesotho","2018","2018",0.11407,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ISR","Israel","2016","2016",1.78529,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NAM","Namibia","2016","2016",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NAM","Namibia","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","GIN","Guinea","2016","2016",0.27679,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","GIN","Guinea","2017","2017",0.25241,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","GIN","Guinea","2018","2018",0.23397,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","EGY","Egypt","2017","2017",1.2677,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","EGY","Egypt","2019","2019",0.88246,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TCD","Chad","2018","2018",0.23168,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TCD","Chad","2020","2020",0.47064,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TCD","Chad","2021","2021",0.35304,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MSR","Montserrat","2018","2018",1.99688,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MSR","Montserrat","2019","2019",1.97466,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KHM","Cambodia","2016","2016",0.10052,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KHM","Cambodia","2017","2017",0.12096,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KHM","Cambodia","2018","2018",0.15012,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KHM","Cambodia","2020","2020",0.18777,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KHM","Cambodia","2021","2021",0.19986,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MCO","Monaco","2017","2017",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MCO","Monaco","2021","2021",0.13544,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CPV","Cabo Verde","2016","2016",1.34093,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CPV","Cabo Verde","2017","2017",1.28426,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CPV","Cabo Verde","2019","2019",1.13662,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MHL","Marshall Islands","2019","2019",5.11216,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","MSR","Montserrat","2018","2018",0.62644,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","MSR","Montserrat","2019","2019",0.62146,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CRI","Costa Rica","2016","2016",0.52287,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CRI","Costa Rica","2017","2017",0.67235,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CRI","Costa Rica","2018","2018",0.73219,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CRI","Costa Rica","2019","2019",0.66899,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CRI","Costa Rica","2020","2020",0.68086,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","WSM","Samoa","2016","2016",1.27404,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AGO","Angola","2016","2016",0.00509,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AGO","Angola","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AGO","Angola","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AGO","Angola","2019","2019",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AGO","Angola","2020","2020",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AGO","Angola","2021","2021",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GRD","Grenada","2017","2017",0.86881,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","OMN","Oman","2016","2016",1.03518,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","OMN","Oman","2017","2017",1.00435,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","OMN","Oman","2019","2019",1.61873,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","OMN","Oman","2020","2020",2.24695,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LUX","Luxembourg","2017","2017",0.82185,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LUX","Luxembourg","2018","2018",0.88415,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LUX","Luxembourg","2019","2019",0.84687,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MWI","Malawi","2016","2016",0.0226,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CHL","Chile","2016","2016",0.33459,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CHL","Chile","2017","2017",0.3135,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CHL","Chile","2018","2018",0.30955,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CHL","Chile","2019","2019",0.30657,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ARE","United Arab Emirates","2019","2019",0.71069,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ARE","United Arab Emirates","2020","2020",0.64493,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ARE","United Arab Emirates","2021","2021",0.55715,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","WSM","Samoa","2016","2016",0.40102,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KIR","Kiribati","2020","2020",0.15449,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2018","2018",0.01258,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2021","2021",,"a","Category not applicable"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BMU","Bermuda","2016","2016",0.38347,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BMU","Bermuda","2017","2017",0.34211,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BMU","Bermuda","2018","2018",0.37257,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BMU","Bermuda","2019","2019",0.36825,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BMU","Bermuda","2020","2020",0.35172,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BMU","Bermuda","2021","2021",0.37449,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BMU","Bermuda","2022","2022",0.36436,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KNA","Saint Kitts and Nevis","2016","2016",1.35032,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","KNA","Saint Kitts and Nevis","2021","2021",1.07965,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MHL","Marshall Islands","2019","2019",1.83285,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LCA","Saint Lucia","2016","2016",0.04908,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LCA","Saint Lucia","2017","2017",0.05168,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LCA","Saint Lucia","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LCA","Saint Lucia","2019","2019",0.04649,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LCA","Saint Lucia","2020","2020",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LCA","Saint Lucia","2021","2021",0.07364,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UKR","Ukraine","2016","2016",0.9839,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UKR","Ukraine","2017","2017",1.17431,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UKR","Ukraine","2018","2018",1.21883,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UKR","Ukraine","2019","2019",1.20693,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","UKR","Ukraine","2020","2020",1.17533,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AGO","Angola","2016","2016",0.61006,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AGO","Angola","2017","2017",0.57774,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AGO","Angola","2018","2018",0.94994,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AGO","Angola","2019","2019",0.73609,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AGO","Angola","2020","2020",1.17959,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AGO","Angola","2021","2021",0.99828,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AFG","Afghanistan","2016","2016",0.13506,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AFG","Afghanistan","2017","2017",0.08257,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","FRA","France","2017","2017",1.19785,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","FRA","France","2018","2018",1.17886,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","FRA","France","2019","2019",1.16767,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DMA","Dominica","2019","2019",0.99632,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DMA","Dominica","2020","2020",1.02497,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MSR","Montserrat","2016","2016",0.50951,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MSR","Montserrat","2017","2017",0.51592,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MSR","Montserrat","2018","2018",0.50611,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MSR","Montserrat","2019","2019",0.57736,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MSR","Montserrat","2020","2020",0.58119,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MSR","Montserrat","2021","2021",0.56257,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ZMB","Zambia","2016","2016",0.44357,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ZMB","Zambia","2017","2017",0.52207,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TKM","Turkmenistan","2019","2019",0.36132,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NLD","Netherlands","2016","2016",1.16474,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NLD","Netherlands","2017","2017",1.1135,,
